Country,Date,TotalCases,TotalDeaths
Bahrain,2020-02-23,0,0
Bahrain,2020-02-24,2,0
Bahrain,2020-02-25,23,0
Bahrain,2020-02-26,33,0
Bahrain,2020-02-27,33,0
Bahrain,2020-02-28,38,0
Bahrain,2020-02-29,41,0
Bahrain,2020-03-01,47,0
Bahrain,2020-03-02,49,0
Bahrain,2020-03-03,49,0
Bahrain,2020-03-04,52,0
Bahrain,2020-03-05,55,0
Bahrain,2020-03-06,60,0
Bahrain,2020-03-07,85,0
Bahrain,2020-03-08,85,0
Bahrain,2020-03-09,109,0
Bahrain,2020-03-10,110,0
Bahrain,2020-03-11,195,0
Bahrain,2020-03-12,197,0
Bahrain,2020-03-13,210,0
Bahrain,2020-03-14,212,0
Bahrain,2020-03-15,214,0
Bahrain,2020-03-16,228,1
Bahrain,2020-03-17,241,1
Bahrain,2020-03-18,256,1
Bahrain,2020-03-19,279,1
Bahrain,2020-03-20,298,1
Bahrain,2020-03-21,310,1
Bahrain,2020-03-22,334,2
Bahrain,2020-03-23,377,2
Bahrain,2020-03-24,392,3
Bahrain,2020-03-25,419,4
Bahrain,2020-03-26,458,4
Bahrain,2020-03-27,466,4
Bahrain,2020-03-28,476,4
Bahrain,2020-03-29,499,4
Bahrain,2020-03-30,515,4
Bahrain,2020-03-31,567,4
Bahrain,2020-04-01,569,4
Bahrain,2020-04-02,643,4
Bahrain,2020-04-03,672,4
Bahrain,2020-04-04,688,4
Bahrain,2020-04-05,700,4
Bahrain,2020-04-06,756,4
Bahrain,2020-04-07,811,5
Bahrain,2020-04-08,823,5
Bahrain,2020-04-09,887,5
Bahrain,2020-04-10,925,6
Bahrain,2020-04-11,1040,6
Bahrain,2020-04-12,1136,6
Bahrain,2020-04-13,1361,6
Bahrain,2020-04-14,1528,7
Bahrain,2020-04-15,1671,7
Bahrain,2020-04-16,1700,7
Bahrain,2020-04-17,1740,7
Bahrain,2020-04-18,1773,7
Bahrain,2020-04-19,1881,7
Bahrain,2020-04-20,1907,7
Bahrain,2020-04-21,1973,7
Bahrain,2020-04-22,2027,7
Bahrain,2020-04-23,2217,8
Bahrain,2020-04-24,2518,8
Bahrain,2020-04-25,2588,8
Bahrain,2020-04-26,2647,8
Bahrain,2020-04-27,2723,8
Bahrain,2020-04-28,2811,8
Bahrain,2020-04-29,2921,8
Bahrain,2020-04-30,3040,8
Bahrain,2020-05-01,3170,8
Bahrain,2020-05-02,3284,8
Bahrain,2020-05-03,3383,8
Bahrain,2020-05-04,3533,8
Bahrain,2020-05-05,3720,8
Bahrain,2020-05-06,3934,8
Luxembourg,2020-02-15,0,0
Luxembourg,2020-02-16,0,0
Luxembourg,2020-02-17,0,0
Luxembourg,2020-02-18,0,0
Luxembourg,2020-02-19,0,0
Luxembourg,2020-02-20,0,0
Luxembourg,2020-02-21,0,0
Luxembourg,2020-02-22,0,0
Luxembourg,2020-02-23,0,0
Luxembourg,2020-02-24,0,0
Luxembourg,2020-02-25,0,0
Luxembourg,2020-02-26,0,0
Luxembourg,2020-02-27,0,0
Luxembourg,2020-02-28,0,0
Luxembourg,2020-02-29,1,0
Luxembourg,2020-03-01,1,0
Luxembourg,2020-03-02,1,0
Luxembourg,2020-03-03,1,0
Luxembourg,2020-03-04,1,0
Luxembourg,2020-03-05,2,0
Luxembourg,2020-03-06,3,0
Luxembourg,2020-03-07,4,0
Luxembourg,2020-03-08,5,0
Luxembourg,2020-03-09,5,0
Luxembourg,2020-03-10,7,0
Luxembourg,2020-03-11,7,0
Luxembourg,2020-03-12,26,0
Luxembourg,2020-03-13,38,1
Luxembourg,2020-03-14,51,1
Luxembourg,2020-03-15,77,1
Luxembourg,2020-03-16,81,1
Luxembourg,2020-03-17,140,1
Luxembourg,2020-03-18,203,2
Luxembourg,2020-03-19,335,4
Luxembourg,2020-03-20,484,5
Luxembourg,2020-03-21,670,8
Luxembourg,2020-03-22,798,8
Luxembourg,2020-03-23,875,8
Luxembourg,2020-03-24,1099,8
Luxembourg,2020-03-25,1333,8
Luxembourg,2020-03-26,1453,9
Luxembourg,2020-03-27,1605,15
Luxembourg,2020-03-28,1831,18
Luxembourg,2020-03-29,1950,21
Luxembourg,2020-03-30,1988,22
Luxembourg,2020-03-31,2178,23
Luxembourg,2020-04-01,2319,29
Luxembourg,2020-04-02,2487,30
Luxembourg,2020-04-03,2612,31
Luxembourg,2020-04-04,2729,31
Luxembourg,2020-04-05,2804,36
Luxembourg,2020-04-06,2843,41
Luxembourg,2020-04-07,2970,44
Luxembourg,2020-04-08,3034,46
Luxembourg,2020-04-09,3115,52
Luxembourg,2020-04-10,3223,54
Luxembourg,2020-04-11,3270,62
Luxembourg,2020-04-12,3281,66
Luxembourg,2020-04-13,3292,69
Luxembourg,2020-04-14,3307,67
Luxembourg,2020-04-15,3373,69
Luxembourg,2020-04-16,3444,69
Luxembourg,2020-04-17,3480,72
Luxembourg,2020-04-18,3537,72
Luxembourg,2020-04-19,3550,73
Luxembourg,2020-04-20,3558,75
Luxembourg,2020-04-21,3618,78
Luxembourg,2020-04-22,3654,80
Luxembourg,2020-04-23,3665,83
Luxembourg,2020-04-24,3695,85
Luxembourg,2020-04-25,3711,85
Luxembourg,2020-04-26,3723,88
Luxembourg,2020-04-27,3729,88
Luxembourg,2020-04-28,3741,89
Luxembourg,2020-04-29,3769,89
Luxembourg,2020-04-30,3784,90
Luxembourg,2020-05-01,3802,92
Luxembourg,2020-05-02,3812,92
Luxembourg,2020-05-03,3824,96
Luxembourg,2020-05-04,3828,96
Luxembourg,2020-05-05,3840,96
Luxembourg,2020-05-06,3851,98
Afghanistan,2020-02-15,0,0
Afghanistan,2020-02-16,0,0
Afghanistan,2020-02-17,0,0
Afghanistan,2020-02-18,0,0
Afghanistan,2020-02-19,0,0
Afghanistan,2020-02-20,0,0
Afghanistan,2020-02-21,0,0
Afghanistan,2020-02-22,0,0
Afghanistan,2020-02-23,0,0
Afghanistan,2020-02-24,1,0
Afghanistan,2020-02-25,1,0
Afghanistan,2020-02-26,1,0
Afghanistan,2020-02-27,1,0
Afghanistan,2020-02-28,1,0
Afghanistan,2020-02-29,1,0
Afghanistan,2020-03-01,1,0
Afghanistan,2020-03-02,1,0
Afghanistan,2020-03-03,1,0
Afghanistan,2020-03-04,1,0
Afghanistan,2020-03-05,1,0
Afghanistan,2020-03-06,1,0
Afghanistan,2020-03-07,4,0
Afghanistan,2020-03-08,4,0
Afghanistan,2020-03-09,4,0
Afghanistan,2020-03-10,5,0
Afghanistan,2020-03-11,7,0
Afghanistan,2020-03-12,7,0
Afghanistan,2020-03-13,7,0
Afghanistan,2020-03-14,11,0
Afghanistan,2020-03-15,16,0
Afghanistan,2020-03-16,21,0
Afghanistan,2020-03-17,22,0
Afghanistan,2020-03-18,22,0
Afghanistan,2020-03-19,22,0
Afghanistan,2020-03-20,24,0
Afghanistan,2020-03-21,24,0
Afghanistan,2020-03-22,40,1
Afghanistan,2020-03-23,40,1
Afghanistan,2020-03-24,74,1
Afghanistan,2020-03-25,84,2
Afghanistan,2020-03-26,94,4
Afghanistan,2020-03-27,110,4
Afghanistan,2020-03-28,110,4
Afghanistan,2020-03-29,120,4
Afghanistan,2020-03-30,170,4
Afghanistan,2020-03-31,174,4
Afghanistan,2020-04-01,237,4
Afghanistan,2020-04-02,273,6
Afghanistan,2020-04-03,281,6
Afghanistan,2020-04-04,309,7
Afghanistan,2020-04-05,349,7
Afghanistan,2020-04-06,367,11
Afghanistan,2020-04-07,423,14
Afghanistan,2020-04-08,444,14
Afghanistan,2020-04-09,484,15
Afghanistan,2020-04-10,521,15
Afghanistan,2020-04-11,555,18
Afghanistan,2020-04-12,607,18
Afghanistan,2020-04-13,665,21
Afghanistan,2020-04-14,714,23
Afghanistan,2020-04-15,784,25
Afghanistan,2020-04-16,840,30
Afghanistan,2020-04-17,906,30
Afghanistan,2020-04-18,933,30
Afghanistan,2020-04-19,996,33
Afghanistan,2020-04-20,1026,36
Afghanistan,2020-04-21,1092,36
Afghanistan,2020-04-22,1176,40
Afghanistan,2020-04-23,1279,42
Afghanistan,2020-04-24,1351,43
Afghanistan,2020-04-25,1463,47
Afghanistan,2020-04-26,1531,50
Afghanistan,2020-04-27,1703,57
Afghanistan,2020-04-28,1828,58
Afghanistan,2020-04-29,1939,60
Afghanistan,2020-04-30,2171,64
Afghanistan,2020-05-01,2335,68
Afghanistan,2020-05-02,2469,72
Afghanistan,2020-05-03,2704,85
Afghanistan,2020-05-04,2894,90
Afghanistan,2020-05-05,3224,95
Afghanistan,2020-05-06,3392,104
Nigeria,2020-02-15,0,0
Nigeria,2020-02-16,0,0
Nigeria,2020-02-17,0,0
Nigeria,2020-02-18,0,0
Nigeria,2020-02-19,0,0
Nigeria,2020-02-20,0,0
Nigeria,2020-02-21,0,0
Nigeria,2020-02-22,0,0
Nigeria,2020-02-23,0,0
Nigeria,2020-02-24,0,0
Nigeria,2020-02-25,0,0
Nigeria,2020-02-26,0,0
Nigeria,2020-02-27,0,0
Nigeria,2020-02-28,1,0
Nigeria,2020-02-29,1,0
Nigeria,2020-03-01,1,0
Nigeria,2020-03-02,1,0
Nigeria,2020-03-03,1,0
Nigeria,2020-03-04,1,0
Nigeria,2020-03-05,1,0
Nigeria,2020-03-06,1,0
Nigeria,2020-03-07,1,0
Nigeria,2020-03-08,1,0
Nigeria,2020-03-09,2,0
Nigeria,2020-03-10,2,0
Nigeria,2020-03-11,2,0
Nigeria,2020-03-12,2,0
Nigeria,2020-03-13,2,0
Nigeria,2020-03-14,2,0
Nigeria,2020-03-15,2,0
Nigeria,2020-03-16,2,0
Nigeria,2020-03-17,3,0
Nigeria,2020-03-18,8,0
Nigeria,2020-03-19,12,0
Nigeria,2020-03-20,12,0
Nigeria,2020-03-21,22,0
Nigeria,2020-03-22,30,0
Nigeria,2020-03-23,40,1
Nigeria,2020-03-24,44,1
Nigeria,2020-03-25,51,1
Nigeria,2020-03-26,65,1
Nigeria,2020-03-27,70,1
Nigeria,2020-03-28,97,1
Nigeria,2020-03-29,111,1
Nigeria,2020-03-30,131,2
Nigeria,2020-03-31,135,2
Nigeria,2020-04-01,174,2
Nigeria,2020-04-02,184,2
Nigeria,2020-04-03,210,4
Nigeria,2020-04-04,214,4
Nigeria,2020-04-05,232,5
Nigeria,2020-04-06,238,5
Nigeria,2020-04-07,254,6
Nigeria,2020-04-08,276,6
Nigeria,2020-04-09,288,7
Nigeria,2020-04-10,305,7
Nigeria,2020-04-11,318,10
Nigeria,2020-04-12,323,10
Nigeria,2020-04-13,343,10
Nigeria,2020-04-14,373,11
Nigeria,2020-04-15,407,12
Nigeria,2020-04-16,442,13
Nigeria,2020-04-17,493,17
Nigeria,2020-04-18,542,19
Nigeria,2020-04-19,627,21
Nigeria,2020-04-20,665,22
Nigeria,2020-04-21,782,25
Nigeria,2020-04-22,873,28
Nigeria,2020-04-23,981,31
Nigeria,2020-04-24,1095,32
Nigeria,2020-04-25,1182,35
Nigeria,2020-04-26,1273,40
Nigeria,2020-04-27,1337,40
Nigeria,2020-04-28,1532,44
Nigeria,2020-04-29,1728,51
Nigeria,2020-04-30,1932,58
Nigeria,2020-05-01,2170,68
Nigeria,2020-05-02,2388,85
Nigeria,2020-05-03,2558,87
Nigeria,2020-05-04,2802,93
Nigeria,2020-05-05,2950,98
Nigeria,2020-05-06,3145,103
Hungary,2020-02-15,0,0
Hungary,2020-02-16,0,0
Hungary,2020-02-17,0,0
Hungary,2020-02-18,0,0
Hungary,2020-02-19,0,0
Hungary,2020-02-20,0,0
Hungary,2020-02-21,0,0
Hungary,2020-02-22,0,0
Hungary,2020-02-23,0,0
Hungary,2020-02-24,0,0
Hungary,2020-02-25,0,0
Hungary,2020-02-26,0,0
Hungary,2020-02-27,0,0
Hungary,2020-02-28,0,0
Hungary,2020-02-29,0,0
Hungary,2020-03-01,0,0
Hungary,2020-03-02,0,0
Hungary,2020-03-03,0,0
Hungary,2020-03-04,2,0
Hungary,2020-03-05,4,0
Hungary,2020-03-06,4,0
Hungary,2020-03-07,5,0
Hungary,2020-03-08,7,0
Hungary,2020-03-09,9,0
Hungary,2020-03-10,12,0
Hungary,2020-03-11,13,0
Hungary,2020-03-12,16,0
Hungary,2020-03-13,19,0
Hungary,2020-03-14,30,0
Hungary,2020-03-15,32,1
Hungary,2020-03-16,39,1
Hungary,2020-03-17,50,1
Hungary,2020-03-18,58,1
Hungary,2020-03-19,73,1
Hungary,2020-03-20,85,4
Hungary,2020-03-21,103,4
Hungary,2020-03-22,131,6
Hungary,2020-03-23,167,8
Hungary,2020-03-24,187,9
Hungary,2020-03-25,226,10
Hungary,2020-03-26,261,10
Hungary,2020-03-27,300,10
Hungary,2020-03-28,343,11
Hungary,2020-03-29,408,13
Hungary,2020-03-30,447,15
Hungary,2020-03-31,492,16
Hungary,2020-04-01,525,20
Hungary,2020-04-02,585,21
Hungary,2020-04-03,623,26
Hungary,2020-04-04,678,32
Hungary,2020-04-05,733,34
Hungary,2020-04-06,744,38
Hungary,2020-04-07,817,47
Hungary,2020-04-08,895,58
Hungary,2020-04-09,980,66
Hungary,2020-04-10,1190,77
Hungary,2020-04-11,1310,85
Hungary,2020-04-12,1410,99
Hungary,2020-04-13,1458,109
Hungary,2020-04-14,1512,122
Hungary,2020-04-15,1579,134
Hungary,2020-04-16,1652,142
Hungary,2020-04-17,1763,156
Hungary,2020-04-18,1834,172
Hungary,2020-04-19,1916,189
Hungary,2020-04-20,1984,199
Hungary,2020-04-21,2098,213
Hungary,2020-04-22,2168,225
Hungary,2020-04-23,2284,239
Hungary,2020-04-24,2383,250
Hungary,2020-04-25,2443,262
Hungary,2020-04-26,2500,272
Hungary,2020-04-27,2583,280
Hungary,2020-04-28,2649,291
Hungary,2020-04-29,2727,300
Hungary,2020-04-30,2775,312
Hungary,2020-05-01,2863,323
Hungary,2020-05-02,2942,335
Hungary,2020-05-03,2998,340
Hungary,2020-05-04,3035,351
Hungary,2020-05-05,3065,363
Hungary,2020-05-06,3111,373
Ghana,2020-02-15,0,0
Ghana,2020-02-16,0,0
Ghana,2020-02-17,0,0
Ghana,2020-02-18,0,0
Ghana,2020-02-19,0,0
Ghana,2020-02-20,0,0
Ghana,2020-02-21,0,0
Ghana,2020-02-22,0,0
Ghana,2020-02-23,0,0
Ghana,2020-02-24,0,0
Ghana,2020-02-25,0,0
Ghana,2020-02-26,0,0
Ghana,2020-02-27,0,0
Ghana,2020-02-28,0,0
Ghana,2020-02-29,0,0
Ghana,2020-03-01,0,0
Ghana,2020-03-02,0,0
Ghana,2020-03-03,0,0
Ghana,2020-03-04,0,0
Ghana,2020-03-05,0,0
Ghana,2020-03-06,0,0
Ghana,2020-03-07,0,0
Ghana,2020-03-08,0,0
Ghana,2020-03-09,0,0
Ghana,2020-03-10,0,0
Ghana,2020-03-11,0,0
Ghana,2020-03-12,2,0
Ghana,2020-03-13,2,0
Ghana,2020-03-14,2,0
Ghana,2020-03-15,6,0
Ghana,2020-03-16,6,0
Ghana,2020-03-17,7,0
Ghana,2020-03-18,7,0
Ghana,2020-03-19,11,0
Ghana,2020-03-20,16,0
Ghana,2020-03-21,21,1
Ghana,2020-03-22,23,1
Ghana,2020-03-23,27,2
Ghana,2020-03-24,53,2
Ghana,2020-03-25,68,4
Ghana,2020-03-26,132,4
Ghana,2020-03-27,137,4
Ghana,2020-03-28,141,5
Ghana,2020-03-29,152,5
Ghana,2020-03-30,152,5
Ghana,2020-03-31,161,5
Ghana,2020-04-01,195,5
Ghana,2020-04-02,204,5
Ghana,2020-04-03,205,5
Ghana,2020-04-04,205,5
Ghana,2020-04-05,214,5
Ghana,2020-04-06,214,5
Ghana,2020-04-07,287,5
Ghana,2020-04-08,313,6
Ghana,2020-04-09,378,6
Ghana,2020-04-10,378,6
Ghana,2020-04-11,408,8
Ghana,2020-04-12,566,8
Ghana,2020-04-13,566,8
Ghana,2020-04-14,636,8
Ghana,2020-04-15,641,8
Ghana,2020-04-16,641,8
Ghana,2020-04-17,641,8
Ghana,2020-04-18,834,9
Ghana,2020-04-19,1042,9
Ghana,2020-04-20,1042,9
Ghana,2020-04-21,1042,9
Ghana,2020-04-22,1154,9
Ghana,2020-04-23,1154,9
Ghana,2020-04-24,1279,10
Ghana,2020-04-25,1279,10
Ghana,2020-04-26,1550,11
Ghana,2020-04-27,1550,11
Ghana,2020-04-28,1671,16
Ghana,2020-04-29,1671,16
Ghana,2020-04-30,2074,17
Ghana,2020-05-01,2074,17
Ghana,2020-05-02,2169,18
Ghana,2020-05-03,2169,18
Ghana,2020-05-04,2719,18
Ghana,2020-05-05,2719,18
Ghana,2020-05-06,3091,18
Thailand,2020-02-15,34,0
Thailand,2020-02-16,34,0
Thailand,2020-02-17,35,0
Thailand,2020-02-18,35,0
Thailand,2020-02-19,35,0
Thailand,2020-02-20,35,0
Thailand,2020-02-21,35,0
Thailand,2020-02-22,35,0
Thailand,2020-02-23,35,0
Thailand,2020-02-24,35,0
Thailand,2020-02-25,37,0
Thailand,2020-02-26,40,0
Thailand,2020-02-27,40,0
Thailand,2020-02-28,41,0
Thailand,2020-02-29,42,0
Thailand,2020-03-01,42,1
Thailand,2020-03-02,43,1
Thailand,2020-03-03,43,1
Thailand,2020-03-04,43,1
Thailand,2020-03-05,47,1
Thailand,2020-03-06,48,1
Thailand,2020-03-07,50,1
Thailand,2020-03-08,50,1
Thailand,2020-03-09,50,1
Thailand,2020-03-10,53,1
Thailand,2020-03-11,59,1
Thailand,2020-03-12,70,1
Thailand,2020-03-13,75,1
Thailand,2020-03-14,82,1
Thailand,2020-03-15,114,1
Thailand,2020-03-16,147,1
Thailand,2020-03-17,177,1
Thailand,2020-03-18,212,1
Thailand,2020-03-19,272,1
Thailand,2020-03-20,322,1
Thailand,2020-03-21,411,1
Thailand,2020-03-22,599,1
Thailand,2020-03-23,721,1
Thailand,2020-03-24,827,4
Thailand,2020-03-25,934,4
Thailand,2020-03-26,1045,4
Thailand,2020-03-27,1136,5
Thailand,2020-03-28,1245,6
Thailand,2020-03-29,1388,7
Thailand,2020-03-30,1524,9
Thailand,2020-03-31,1651,10
Thailand,2020-04-01,1771,12
Thailand,2020-04-02,1875,15
Thailand,2020-04-03,1978,19
Thailand,2020-04-04,2067,20
Thailand,2020-04-05,2169,23
Thailand,2020-04-06,2220,26
Thailand,2020-04-07,2258,27
Thailand,2020-04-08,2369,30
Thailand,2020-04-09,2423,32
Thailand,2020-04-10,2473,33
Thailand,2020-04-11,2518,35
Thailand,2020-04-12,2551,38
Thailand,2020-04-13,2579,40
Thailand,2020-04-14,2613,41
Thailand,2020-04-15,2643,43
Thailand,2020-04-16,2672,46
Thailand,2020-04-17,2700,47
Thailand,2020-04-18,2733,47
Thailand,2020-04-19,2765,47
Thailand,2020-04-20,2792,47
Thailand,2020-04-21,2811,48
Thailand,2020-04-22,2826,49
Thailand,2020-04-23,2839,50
Thailand,2020-04-24,2854,50
Thailand,2020-04-25,2907,51
Thailand,2020-04-26,2922,51
Thailand,2020-04-27,2931,52
Thailand,2020-04-28,2938,54
Thailand,2020-04-29,2947,54
Thailand,2020-04-30,2954,54
Thailand,2020-05-01,2960,54
Thailand,2020-05-02,2966,54
Thailand,2020-05-03,2969,54
Thailand,2020-05-04,2987,54
Thailand,2020-05-05,2988,54
Thailand,2020-05-06,2989,55
Oman,2020-02-15,0,0
Oman,2020-02-16,0,0
Oman,2020-02-17,0,0
Oman,2020-02-18,0,0
Oman,2020-02-19,0,0
Oman,2020-02-20,0,0
Oman,2020-02-21,0,0
Oman,2020-02-22,0,0
Oman,2020-02-23,0,0
Oman,2020-02-24,2,0
Oman,2020-02-25,4,0
Oman,2020-02-26,4,0
Oman,2020-02-27,6,0
Oman,2020-02-28,6,0
Oman,2020-02-29,6,0
Oman,2020-03-01,6,0
Oman,2020-03-02,6,0
Oman,2020-03-03,12,0
Oman,2020-03-04,15,0
Oman,2020-03-05,16,0
Oman,2020-03-06,16,0
Oman,2020-03-07,16,0
Oman,2020-03-08,16,0
Oman,2020-03-09,18,0
Oman,2020-03-10,18,0
Oman,2020-03-11,18,0
Oman,2020-03-12,18,0
Oman,2020-03-13,19,0
Oman,2020-03-14,20,0
Oman,2020-03-15,22,0
Oman,2020-03-16,24,0
Oman,2020-03-17,33,0
Oman,2020-03-18,39,0
Oman,2020-03-19,48,0
Oman,2020-03-20,48,0
Oman,2020-03-21,52,0
Oman,2020-03-22,55,0
Oman,2020-03-23,66,0
Oman,2020-03-24,84,0
Oman,2020-03-25,99,0
Oman,2020-03-26,109,0
Oman,2020-03-27,131,0
Oman,2020-03-28,152,0
Oman,2020-03-29,167,0
Oman,2020-03-30,179,0
Oman,2020-03-31,192,1
Oman,2020-04-01,210,1
Oman,2020-04-02,231,1
Oman,2020-04-03,252,1
Oman,2020-04-04,277,2
Oman,2020-04-05,298,2
Oman,2020-04-06,331,2
Oman,2020-04-07,371,2
Oman,2020-04-08,419,2
Oman,2020-04-09,457,3
Oman,2020-04-10,484,3
Oman,2020-04-11,546,3
Oman,2020-04-12,599,4
Oman,2020-04-13,727,4
Oman,2020-04-14,813,4
Oman,2020-04-15,910,4
Oman,2020-04-16,1019,4
Oman,2020-04-17,1069,6
Oman,2020-04-18,1180,6
Oman,2020-04-19,1266,7
Oman,2020-04-20,1410,7
Oman,2020-04-21,1508,8
Oman,2020-04-22,1614,8
Oman,2020-04-23,1716,9
Oman,2020-04-24,1790,10
Oman,2020-04-25,1905,10
Oman,2020-04-26,1998,10
Oman,2020-04-27,2049,10
Oman,2020-04-28,2131,10
Oman,2020-04-29,2274,10
Oman,2020-04-30,2348,11
Oman,2020-05-01,2447,11
Oman,2020-05-02,2483,12
Oman,2020-05-03,2568,12
Oman,2020-05-04,2637,12
Oman,2020-05-05,2735,13
Oman,2020-05-06,2903,13
Armenia,2020-02-15,0,0
Armenia,2020-02-16,0,0
Armenia,2020-02-17,0,0
Armenia,2020-02-18,0,0
Armenia,2020-02-19,0,0
Armenia,2020-02-20,0,0
Armenia,2020-02-21,0,0
Armenia,2020-02-22,0,0
Armenia,2020-02-23,0,0
Armenia,2020-02-24,0,0
Armenia,2020-02-25,0,0
Armenia,2020-02-26,0,0
Armenia,2020-02-27,0,0
Armenia,2020-02-28,0,0
Armenia,2020-02-29,0,0
Armenia,2020-03-01,1,0
Armenia,2020-03-02,1,0
Armenia,2020-03-03,1,0
Armenia,2020-03-04,1,0
Armenia,2020-03-05,1,0
Armenia,2020-03-06,1,0
Armenia,2020-03-07,1,0
Armenia,2020-03-08,1,0
Armenia,2020-03-09,1,0
Armenia,2020-03-10,1,0
Armenia,2020-03-11,1,0
Armenia,2020-03-12,6,0
Armenia,2020-03-13,8,0
Armenia,2020-03-14,20,0
Armenia,2020-03-15,28,0
Armenia,2020-03-16,52,0
Armenia,2020-03-17,78,0
Armenia,2020-03-18,110,0
Armenia,2020-03-19,122,0
Armenia,2020-03-20,136,0
Armenia,2020-03-21,160,0
Armenia,2020-03-22,194,0
Armenia,2020-03-23,235,0
Armenia,2020-03-24,249,0
Armenia,2020-03-25,265,0
Armenia,2020-03-26,290,1
Armenia,2020-03-27,329,1
Armenia,2020-03-28,407,1
Armenia,2020-03-29,424,3
Armenia,2020-03-30,482,3
Armenia,2020-03-31,532,3
Armenia,2020-04-01,571,4
Armenia,2020-04-02,663,7
Armenia,2020-04-03,736,7
Armenia,2020-04-04,770,7
Armenia,2020-04-05,822,7
Armenia,2020-04-06,833,8
Armenia,2020-04-07,853,8
Armenia,2020-04-08,881,9
Armenia,2020-04-09,921,10
Armenia,2020-04-10,937,12
Armenia,2020-04-11,967,13
Armenia,2020-04-12,1013,13
Armenia,2020-04-13,1039,14
Armenia,2020-04-14,1067,16
Armenia,2020-04-15,1111,17
Armenia,2020-04-16,1159,18
Armenia,2020-04-17,1201,19
Armenia,2020-04-18,1248,20
Armenia,2020-04-19,1291,20
Armenia,2020-04-20,1339,22
Armenia,2020-04-21,1401,24
Armenia,2020-04-22,1473,24
Armenia,2020-04-23,1523,24
Armenia,2020-04-24,1596,27
Armenia,2020-04-25,1677,28
Armenia,2020-04-26,1746,28
Armenia,2020-04-27,1808,29
Armenia,2020-04-28,1867,30
Armenia,2020-04-29,1932,30
Armenia,2020-04-30,2066,32
Armenia,2020-05-01,2148,33
Armenia,2020-05-02,2273,33
Armenia,2020-05-03,2386,35
Armenia,2020-05-04,2507,39
Armenia,2020-05-05,2619,40
Armenia,2020-05-06,2782,40
Greece,2020-02-15,0,0
Greece,2020-02-16,0,0
Greece,2020-02-17,0,0
Greece,2020-02-18,0,0
Greece,2020-02-19,0,0
Greece,2020-02-20,0,0
Greece,2020-02-21,0,0
Greece,2020-02-22,0,0
Greece,2020-02-23,0,0
Greece,2020-02-24,0,0
Greece,2020-02-25,0,0
Greece,2020-02-26,1,0
Greece,2020-02-27,3,0
Greece,2020-02-28,4,0
Greece,2020-02-29,7,0
Greece,2020-03-01,7,0
Greece,2020-03-02,7,0
Greece,2020-03-03,7,0
Greece,2020-03-04,9,0
Greece,2020-03-05,31,0
Greece,2020-03-06,45,0
Greece,2020-03-07,66,0
Greece,2020-03-08,73,0
Greece,2020-03-09,84,0
Greece,2020-03-10,89,0
Greece,2020-03-11,99,0
Greece,2020-03-12,117,1
Greece,2020-03-13,190,1
Greece,2020-03-14,228,3
Greece,2020-03-15,331,4
Greece,2020-03-16,352,4
Greece,2020-03-17,387,5
Greece,2020-03-18,418,5
Greece,2020-03-19,464,6
Greece,2020-03-20,495,10
Greece,2020-03-21,530,13
Greece,2020-03-22,624,15
Greece,2020-03-23,695,17
Greece,2020-03-24,743,20
Greece,2020-03-25,821,22
Greece,2020-03-26,892,27
Greece,2020-03-27,966,28
Greece,2020-03-28,1061,32
Greece,2020-03-29,1156,39
Greece,2020-03-30,1212,46
Greece,2020-03-31,1314,49
Greece,2020-04-01,1415,51
Greece,2020-04-02,1544,53
Greece,2020-04-03,1613,63
Greece,2020-04-04,1673,68
Greece,2020-04-05,1735,73
Greece,2020-04-06,1755,79
Greece,2020-04-07,1832,81
Greece,2020-04-08,1884,83
Greece,2020-04-09,1955,87
Greece,2020-04-10,2011,92
Greece,2020-04-11,2081,93
Greece,2020-04-12,2114,98
Greece,2020-04-13,2145,99
Greece,2020-04-14,2170,101
Greece,2020-04-15,2192,102
Greece,2020-04-16,2207,105
Greece,2020-04-17,2224,108
Greece,2020-04-18,2235,110
Greece,2020-04-19,2235,113
Greece,2020-04-20,2245,116
Greece,2020-04-21,2401,121
Greece,2020-04-22,2408,121
Greece,2020-04-23,2463,125
Greece,2020-04-24,2490,130
Greece,2020-04-25,2506,130
Greece,2020-04-26,2517,134
Greece,2020-04-27,2534,136
Greece,2020-04-28,2566,138
Greece,2020-04-29,2576,139
Greece,2020-04-30,2591,140
Greece,2020-05-01,2612,140
Greece,2020-05-02,2620,143
Greece,2020-05-03,2626,144
Greece,2020-05-04,2632,146
Greece,2020-05-05,2642,146
Greece,2020-05-06,2663,147
Iraq,2020-02-15,0,0
Iraq,2020-02-16,0,0
Iraq,2020-02-17,0,0
Iraq,2020-02-18,0,0
Iraq,2020-02-19,0,0
Iraq,2020-02-20,0,0
Iraq,2020-02-21,0,0
Iraq,2020-02-22,1,0
Iraq,2020-02-23,1,0
Iraq,2020-02-24,1,0
Iraq,2020-02-25,5,0
Iraq,2020-02-26,5,0
Iraq,2020-02-27,7,0
Iraq,2020-02-28,8,0
Iraq,2020-02-29,13,0
Iraq,2020-03-01,19,0
Iraq,2020-03-02,27,0
Iraq,2020-03-03,32,0
Iraq,2020-03-04,37,2
Iraq,2020-03-05,40,3
Iraq,2020-03-06,46,4
Iraq,2020-03-07,54,4
Iraq,2020-03-08,65,6
Iraq,2020-03-09,71,7
